CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
2.77061,0.00201,0.43533,0.05212,-0.05212,Madhusudhan et al. 2023,0.06598,0.00384,-0.00408,Calculated,0.2639,0.0291,-0.0291,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.77262,0.00201,0.26064,0.05958,-0.05958,Madhusudhan et al. 2023,0.05105,0.00554,-0.00621,Calculated,0.2042,0.03,-0.03,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.77463,0.00201,0.26056,0.05734,-0.05734,Madhusudhan et al. 2023,0.05105,0.00534,-0.00597,Calculated,0.2042,0.0293,-0.0293,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.77664,0.00201,0.39498,0.05976,-0.05976,Madhusudhan et al. 2023,0.06285,0.00459,-0.00495,Calculated,0.2514,0.03,-0.03,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.77865,0.00201,0.24408,0.05773,-0.05773,Madhusudhan et al. 2023,0.0494,0.00553,-0.00624,Calculated,0.1976,0.0297,-0.0297,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.78066,0.00201,0.24279,0.06116,-0.06116,Madhusudhan et al. 2023,0.04927,0.00586,-0.00666,Calculated,0.1971,0.0308,-0.0308,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.78268,0.00201,0.23202,0.05613,-0.05613,Madhusudhan et al. 2023,0.04817,0.00551,-0.00623,Calculated,0.1926,0.0293,-0.0293,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.78469,0.00201,0.27824,0.06169,-0.06169,Madhusudhan et al. 2023,0.05275,0.00556,-0.00621,Calculated,0.211,0.0305,-0.0305,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.7867,0.00201,0.37005,0.05738,-0.05738,Madhusudhan et al. 2023,0.06083,0.00455,-0.00491,Calculated,0.2433,0.0294,-0.0294,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.78872,0.00201,0.28482,0.05992,-0.05992,Madhusudhan et al. 2023,0.05337,0.00535,-0.00595,Calculated,0.2134,0.0299,-0.0299,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.79073,0.00201,0.39844,0.05738,-0.05738,Madhusudhan et al. 2023,0.06312,0.00439,-0.00472,Calculated,0.2525,0.0296,-0.0296,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.79274,0.00201,0.44334,0.05901,-0.05901,Madhusudhan et al. 2023,0.06658,0.00429,-0.00459,Calculated,0.2663,0.0303,-0.0303,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.79476,0.00201,0.31173,0.05755,-0.05755,Madhusudhan et al. 2023,0.05583,0.00494,-0.00542,Calculated,0.2233,0.0292,-0.0292,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.79677,0.00202,0.23284,0.06161,-0.06161,Madhusudhan et al. 2023,0.04825,0.00601,-0.00687,Calculated,0.193,0.0311,-0.0311,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.79879,0.00202,0.31103,0.05969,-0.05969,Madhusudhan et al. 2023,0.05577,0.00512,-0.00564,Calculated,0.2231,0.0297,-0.0297,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.8008,0.00202,0.24506,0.05456,-0.05456,Madhusudhan et al. 2023,0.0495,0.00523,-0.00586,Calculated,0.198,0.0287,-0.0287,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.80282,0.00202,0.21782,0.06251,-0.06251,Madhusudhan et al. 2023,0.04667,0.00627,-0.00726,Calculated,0.1867,0.0319,-0.0319,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.80484,0.00202,0.33141,0.06051,-0.06051,Madhusudhan et al. 2023,0.05757,0.00504,-0.00552,Calculated,0.2302,0.0299,-0.0299,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.80685,0.00202,0.26626,0.06123,-0.06123,Madhusudhan et al. 2023,0.0516,0.00563,-0.00632,Calculated,0.2064,0.0305,-0.0305,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.80887,0.00202,0.28007,0.06646,-0.06646,Madhusudhan et al. 2023,0.05292,0.00595,-0.0067,Calculated,0.2117,0.0318,-0.0318,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.81089,0.00202,0.23452,0.05947,-0.05947,Madhusudhan et al. 2023,0.04843,0.00579,-0.00659,Calculated,0.1937,0.0304,-0.0304,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.81291,0.00202,0.44499,0.06089,-0.06089,Madhusudhan et al. 2023,0.06671,0.00442,-0.00473,Calculated,0.2668,0.0307,-0.0307,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.81492,0.00202,0.31773,0.06269,-0.06269,Madhusudhan et al. 2023,0.05637,0.00531,-0.00587,Calculated,0.2254,0.0305,-0.0305,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.81694,0.00202,0.31042,0.0629,-0.0629,Madhusudhan et al. 2023,0.05572,0.00538,-0.00596,Calculated,0.2228,0.0306,-0.0306,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.81896,0.00202,0.28486,0.06257,-0.06257,Madhusudhan et al. 2023,0.05337,0.00557,-0.00622,Calculated,0.2135,0.0306,-0.0306,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.82098,0.00202,0.1975,0.06266,-0.06266,Madhusudhan et al. 2023,0.04444,0.00656,-0.00772,Calculated,0.1777,0.0326,-0.0326,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.823,0.00202,0.31998,0.06748,-0.06748,Madhusudhan et al. 2023,0.05657,0.00568,-0.00632,Calculated,0.2262,0.0317,-0.0317,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.82502,0.00202,0.37965,0.07245,-0.07245,Madhusudhan et al. 2023,0.06162,0.00562,-0.00619,Calculated,0.2464,0.0327,-0.0327,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.82704,0.00202,0.29381,0.06696,-0.06696,Madhusudhan et al. 2023,0.0542,0.00586,-0.00658,Calculated,0.2168,0.0318,-0.0318,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
