wavelength,wavelength_err
3.5959274768829346,0.0055558085441589355
3.6070213317871094,0.005538344383239746
3.6180808544158936,0.005521297454833984
3.6291065216064453,0.005504429340362549
3.6400985717773438,0.0054877400398254395
3.651057481765747,0.0054718852043151855
3.6619861125946045,0.005456745624542236
3.672884464263916,0.005441129207611084
3.683750629425049,0.005424976348876953
3.694584369659424,0.005408823490142822
3.70538592338562,0.005392789840698242
3.716155529022217,0.005376696586608887
3.7268927097320557,0.005360722541809082
3.737598419189453,0.00534510612487793
3.7482731342315674,0.005329608917236328
3.7589168548583984,0.005314230918884277
3.7695300579071045,0.005298972129821777
3.7801127433776855,0.005283772945404053
3.7906651496887207,0.005268692970275879
3.801187515258789,0.005253612995147705
3.8116796016693115,0.005238652229309082
3.8221421241760254,0.0052239298820495605
3.8325753211975098,0.00520932674407959
3.8429794311523438,0.005194902420043945
3.8533549308776855,0.005180478096008301
3.863701343536377,0.005166172981262207
3.8740196228027344,0.0051520466804504395
3.8843095302581787,0.005138516426086426
3.89457368850708,0.005125701427459717
3.9048123359680176,0.005112588405609131
3.9150240421295166,0.005098879337310791
3.9252078533172607,0.005085110664367676
3.9353644847869873,0.005071580410003662
3.9454941749572754,0.005058109760284424
3.955596923828125,0.0050446391105651855
3.965672731399536,0.0050313472747802734
3.975722312927246,0.005018115043640137
3.9857451915740967,0.005005002021789551
3.9957423210144043,0.00499194860458374
4.005712985992432,0.0049790143966674805
4.015658378601074,0.004966259002685547
4.025578022003174,0.0049533843994140625
4.0354719161987305,0.00494074821472168
4.0453410148620605,0.004928231239318848
4.055184841156006,0.004915714263916016
4.065003871917725,0.004903316497802734
4.074798107147217,0.004891037940979004
4.084568023681641,0.0048787593841552734
4.094313144683838,0.004866600036621094
4.104034423828125,0.004854559898376465
4.113731384277344,0.004842519760131836
4.123404502868652,0.004830002784729004
4.13305139541626,0.00481724739074707
4.142673492431641,0.004805207252502441
4.1522722244262695,0.004793524742126465
4.1618475914001465,0.004781961441040039
4.17140007019043,0.004770517349243164
4.180929660797119,0.004758954048156738
4.190435886383057,0.004747509956359863
4.199919700622559,0.00473630428314209
4.209381103515625,0.004725098609924316
4.218820095062256,0.004714012145996094
4.228237152099609,0.004703044891357422
4.2376322746276855,0.00469207763671875
4.247005462646484,0.004681110382080078
4.256356716156006,0.004670143127441406
4.26568603515625,0.004659295082092285
4.274993896484375,0.004648566246032715
4.284280300140381,0.004637956619262695
4.293545722961426,0.0046274662017822266
4.30279016494751,0.004616975784301758
4.312013626098633,0.00460660457611084
4.321216583251953,0.004596114158630371
