wavelength,depth,depth_err_lo,depth_err_hi,absolute_depth,absolute_depth_err_lo,absolute_depth_err_hi,absolute_disagreement,fixed_power2_linear_depth,fixed_power2_linear_depth_err_lo,fixed_power2_linear_depth_err_hi,fixed_power2_linear_weight,fixed_power2_linear_achromatic_offset,fixed_power2_linear_achromatic_offset_err,uniform_quadratic_linear_depth,uniform_quadratic_linear_depth_err_lo,uniform_quadratic_linear_depth_err_hi,uniform_quadratic_linear_weight,uniform_quadratic_linear_achromatic_offset,uniform_quadratic_linear_achromatic_offset_err,sing_quadratic_linear_depth,sing_quadratic_linear_depth_err_lo,sing_quadratic_linear_depth_err_hi,sing_quadratic_linear_weight,sing_quadratic_linear_achromatic_offset,sing_quadratic_linear_achromatic_offset_err,disagreement
4.527302265167236,0.01884942198621727,0.00026968526654297387,0.0002513523473977909,0.01884163442843506,0.0002713386869747994,0.0002534275012319315,1.0049953890661938,0.0188405264607125,0.00027129788540767794,0.0002508599214000977,0.999999999999999,-1.1011528093293697e-05,1.1636733074165346e-05,0.018740875999883,0.00029993438849978266,0.0003327844738900028,2.1592404539024668e-16,-1.4515634526686959e-05,1.4687708373702337e-05,0.018875524205826402,0.0002747843684902766,0.00025138634976770366,9.887923813067793e-16,2.699049659503082e-05,1.2963964968440375e-05,0.9978546852074104
4.536036014556885,0.01868247363632037,0.000368133960361082,0.0003482916313316785,0.018670214236157463,0.00036244907584759983,0.0003500214561947719,1.4248755125926351,0.018922404174087346,0.0002585569143458248,0.00024146608818721368,0.3693394961510579,-1.1011528093293697e-05,1.1636733074165346e-05,0.018519134072854746,0.00030050260964856884,0.00029484445169863926,0.6306605038489421,-1.4515634526686959e-05,1.4687708373702337e-05,0.018856425227419683,0.0002784961752755506,0.00030569232116926803,0.0,2.699049659503082e-05,1.2963964968440375e-05,1.4327852680045923
4.544750213623047,0.018650309935964386,0.0002458795668868162,0.000251253660235224,0.018641684147157857,0.0002423195573295102,0.00025736067524764414,1.0115827091066076,0.018641660439292614,0.00024128138007866243,0.0002526774708179226,0.9999999999999993,-1.1011528093293697e-05,1.1636733074165346e-05,0.01858848701305464,0.0003093942047092818,0.0003080722206988164,7.355227538141657e-16,-1.4515634526686959e-05,1.4687708373702337e-05,0.018692651936757038,0.00027941090371215796,0.00026305744018443114,0.0,2.699049659503082e-05,1.2963964968440375e-05,1.0064263981092623
4.553447246551514,0.019263391208191538,0.00028267028028042956,0.0002591660046728228,0.019258127826294758,0.0002815558738444267,0.00025734510002437677,1.0230043261574377,0.01925560766349159,0.0002823917835606607,0.0002644721380083391,1.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.01921450964869459,0.00031257357066076866,0.00030532425668032895,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.019307330038317673,0.0002721116231362425,0.00025467106984903426,0.0,2.699049659503082e-05,1.2963964968440375e-05,1.0285764740725762
4.562126636505127,0.018851129384300933,0.00033963811860333176,0.00034902282125983883,0.01883552439754955,0.0003396254914341812,0.0003519392473937469,1.3914623887520927,0.01913632716552139,0.0002339332610626528,0.00026307243914038686,0.20556559291037085,-1.1011528093293697e-05,1.1636733074165346e-05,0.01877126460823803,0.00032068453213716583,0.0003035995573074518,0.7944344070896292,-1.4515634526686959e-05,1.4687708373702337e-05,0.019094745856083825,0.0002835130175618955,0.0002781729520032854,0.0,2.699049659503082e-05,1.2963964968440375e-05,1.3856198019093842
4.570788383483887,0.01903744943224748,0.00026861572066539177,0.0002931533904155202,0.019031884630859506,0.00027036478664867886,0.00029297249642524364,1.017617882602006,0.01903186461813223,0.00026675576427953596,0.0002868285355889892,0.9999999999999996,-1.1011528093293697e-05,1.1636733074165346e-05,0.019081419367487466,0.0003572158659511278,0.00035471460025948004,4.92661467177413e-16,-1.4515634526686959e-05,1.4687708373702337e-05,0.019087853778238798,0.000314529242182178,0.0002949578166410935,0.0,2.699049659503082e-05,1.2963964968440375e-05,1.014785121641511
4.579432010650635,0.019153242188252647,0.00026198780319674694,0.00026609934857416487,0.01914578143790767,0.00026896528108362114,0.0002662462315478828,1.0077085124822347,0.019146301739870284,0.000264992429201083,0.000266124958418424,0.9999999999999998,-1.1011528093293697e-05,1.1636733074165346e-05,0.019255751281645965,0.0003253508874782249,0.0003055443109211166,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.019209301293606804,0.00026315392164435666,0.0003024523055403343,2.775557561562891e-16,2.699049659503082e-05,1.2963964968440375e-05,0.9942946024377457
4.588058471679688,0.018870435843985692,0.00025990925965321474,0.0002740646788871627,0.01890357135101309,0.0002653244947105754,0.0002771115184903271,1.0098657408535714,0.01886176611122015,0.0002656550902683137,0.0002915118468353184,0.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.018858916305511918,0.00030164492247132177,0.00033999690358897314,4.92661467177413e-16,-1.4515634526686959e-05,1.4687708373702337e-05,0.01890249530306793,0.0002644735573137727,0.0002726632037990638,0.9999999999999994,2.699049659503082e-05,1.2963964968440375e-05,0.9941116996611694
4.596668720245361,0.01891287040121129,0.00026410332071067494,0.0002817441540473413,0.018945198813414464,0.00026235300071797765,0.0002840652282803842,1.0001521388867496,0.01887563635901838,0.0002571214583638147,0.000311040611946041,8.326672684688667e-16,-1.1011528093293697e-05,1.1636733074165346e-05,0.01894555053934139,0.0003462907488561706,0.0003579718536321323,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.018945382283458906,0.00026306461151894694,0.0002832704986639595,0.9999999999999991,2.699049659503082e-05,1.2963964968440375e-05,0.9991074426376754
4.605262756347656,0.01815724172853217,0.00040994421013496735,0.00037739308340970987,0.01814831594878541,0.0004156968543123536,0.00037483214566042325,1.3812077428008862,0.018504570285114933,0.0002717313190820393,0.0003006148787243097,0.22047237650116294,-1.1011528093293697e-05,1.1636733074165346e-05,0.018032174887129777,0.000353013654777648,0.00034645626253404505,0.779527623498837,-1.4515634526686959e-05,1.4687708373702337e-05,0.018437353881059014,0.0003301225887415611,0.00032346256492662984,0.0,2.699049659503082e-05,1.2963964968440375e-05,1.3756312116029283
