time_bjd,time_from_t0_hr,flux,flux_err,bestfit_model,residual,residual_ppm,is_outlier,transit_model,trend_model,detrended_flux
60001.404798866664,33.712995746405795,0.9999965191706612,3.367356840966451e-05,1.0000061760582049,-9.656887543618708e-06,-9.656887543618708,0,1.0000946304889655,0.9999115539389334,1.0000849727472327
60001.406465533335,33.752995746501256,0.9998912839716388,3.367356840966451e-05,1.0000061613183953,-0.00011487734675641459,-114.8773467564146,0,1.0000946304889655,0.9999115392005185,0.9999797429791681
60001.4081322,33.79299574642209,1.0000398657726257,3.367356840966451e-05,1.0000061465785854,3.371919404027146e-05,33.71919404027146,0,1.0000946304889655,0.9999115244621033,1.0001283526665936
60001.40979886667,33.832995746517554,1.0000429153170785,3.367356840966451e-05,1.0000061318387758,3.678347830260442e-05,36.78347830260442,0,1.0000946304889655,0.9999115097236885,1.0001314172225364
60001.41146553333,33.87299574643839,1.0000164280829906,3.367356840966451e-05,1.000006117098966,1.0310984024597403e-05,10.310984024597403,0,1.0000946304889655,0.9999114949852733,1.0001049423856447
60001.4131322,33.91299574653385,0.9999846419170618,3.367356840966451e-05,1.0000061023591564,-2.1460442094611842e-05,-21.460442094611842,0,1.0000946304889655,0.9999114802468584,1.0000731681470298
60001.41479886667,33.95299574645469,1.0000025565835167,3.367356840966451e-05,1.0000060876193466,-3.531035829951179e-06,-3.531035829951179,0,1.0000946304889655,0.9999114655084433,1.0000910991404894
60001.41646553334,33.99299574655015,1.0000253952285583,3.367356840966451e-05,1.0000060728795368,1.9322349021466678e-05,19.322349021466678,0,1.0000946304889655,0.9999114507700282,1.0001139545491176
60001.4181322,34.03299574647099,0.9999751611531857,3.367356840966451e-05,1.0000060581397272,-3.089698654146211e-05,-30.896986541462113,0,1.0000946304889655,0.9999114360316134,1.000063730765822
60001.41979886667,34.07299574656645,1.0000450074321539,3.367356840966451e-05,1.0000060433999176,3.8964032236243895e-05,38.964032236243895,0,1.0000946304889655,0.9999114212931984,1.0001335979728911
60001.421465533334,34.112995746487286,0.9999748894967804,3.367356840966451e-05,1.0000060286601078,-3.1139163327420505e-05,-31.139163327420505,0,1.0000946304889655,0.9999114065547833,1.000063488566668
60001.4231322,34.15299574640812,1.0000662413941845,3.367356840966451e-05,1.0000060139202982,6.0227473886342864e-05,60.227473886342864,0,1.0000946304889655,0.9999113918163685,1.0001548632999717
60001.42479886667,34.192995746503584,1.000022041184471,3.367356840966451e-05,1.0000059991804884,1.6042003982530417e-05,16.042003982530417,0,1.0000946304889655,0.9999113770779533,1.0001106739147634
60001.42646553333,34.23299574642442,1.000027265802481,3.367356840966451e-05,1.0000059844406788,2.1281361802127918e-05,21.28136180212792,0,1.0000946304889655,0.9999113623395384,1.000115913737265
60001.4281322,34.27299574651988,0.9999920825651731,3.367356840966451e-05,1.0000059697008692,-1.3887135696055708e-05,-13.887135696055708,0,1.0000946304889655,0.9999113476011235,1.0000807421220324
60001.429798866666,34.31299574644072,0.9999957583760052,3.367356840966451e-05,1.0000059549610594,-1.0196585054189633e-05,-10.196585054189633,0,1.0000946304889655,0.9999113328627084,1.0000844329997292
60001.43146553334,34.35299574653618,1.0000179755698912,3.367356840966451e-05,1.0000059402212498,1.2035348641470378e-05,12.035348641470378,0,1.0000946304889655,0.9999113181242936,1.000106666905019
60001.4331322,34.39299574645702,1.0000255408629748,3.367356840966451e-05,1.00000592548144,1.961538153483211e-05,19.61538153483211,0,1.0000946304889655,0.9999113033858784,1.0001142476104725
60001.43479886667,34.43299574655248,0.9999610154133515,3.367356840966451e-05,1.0000059107416304,-4.489532827889331e-05,-44.89532827889331,0,1.0000946304889655,0.9999112886474635,1.000049731177608
60001.436465533334,34.472995746473316,1.000009326834883,3.367356840966451e-05,1.0000058960018205,3.430833062534333e-06,3.430833062534333,0,1.0000946304889655,0.9999112739090484,1.0000980616264594
60001.438132200004,34.51299574656878,1.0000476268669658,3.367356840966451e-05,1.0000058812620107,4.174560495506796e-05,41.74560495506796,0,1.0000946304889655,0.9999112591706333,1.000136379798789
60001.43979886667,34.552995746489614,1.0000382671942438,3.367356840966451e-05,1.0000058665222011,3.240067204268726e-05,32.40067204268726,0,1.0000946304889655,0.9999112444322183,1.0001270340370036
60001.44146553333,34.59299574641045,0.9999935640459952,3.367356840966451e-05,1.0000058517823915,-1.2287736396388027e-05,-12.287736396388027,0,1.0000946304889655,0.9999112296938035,1.0000823416616862
60001.4431322,34.63299574650591,0.9999763307763354,3.367356840966451e-05,1.0000058370425817,-2.950626624631525e-05,-29.50626624631525,0,1.0000946304889655,0.9999112149553884,1.0000651216027714
60001.444798866665,34.67299574642675,1.0000474004794297,3.367356840966451e-05,1.0000058223027721,4.157817665761954e-05,41.57817665761954,0,1.0000946304889655,0.9999112002169736,1.0001362123580841
60001.446465533336,34.71299574652221,1.00001690519425,3.367356840966451e-05,1.0000058075629625,1.1097631287482201e-05,11.097631287482201,0,1.0000946304889655,0.9999111854785586,1.0001057291059714
60001.4481322,34.75299574644305,1.000001221442623,3.367356840966451e-05,1.0000057928231527,-4.571380529672098e-06,-4.571380529672098,0,1.0000946304889655,0.9999111707401435,1.0000900587023274
60001.44979886667,34.79299574653851,1.0000006160926214,3.367356840966451e-05,1.0000057780833431,-5.1619907217581584e-06,-5.161990721758158,0,1.0000946304889655,0.9999111560017286,1.000089468039591
60001.45146553333,34.832995746459346,0.9999731138174062,3.367356840966451e-05,1.0000057633435333,-3.264952612713756e-05,-32.64952612713756,0,1.0000946304889655,0.9999111412633135,1.0000619780613849
60001.453132200004,34.87299574655481,0.9999595406345297,3.367356840966451e-05,1.0000057486037237,-4.6207969193967635e-05,-46.207969193967635,0,1.0000946304889655,0.9999111265248986,1.0000484184127438
60001.45479886667,34.912995746475644,0.9999922834162805,3.367356840966451e-05,1.000005733863914,-1.3450447633345242e-05,-13.450447633345242,0,1.0000946304889655,0.9999111117864835,1.0000811788456396
60001.45646553334,34.952995746571105,1.0000261133577462,3.367356840966451e-05,1.0000057191241043,2.039423364186277e-05,20.39423364186277,0,1.0000946304889655,0.9999110970480686,1.0001150265358763
60001.4581322,34.99299574649194,0.9999550330916788,3.367356840966451e-05,1.0000057043842945,-5.067129261571157e-05,-50.67129261571157,0,1.0000946304889655,0.9999110823096535,1.0000439546903748
